delta,theta,alpha,beta,abr,tbr,dbr,tar,dar,dtabr,label
196.7958051121119,132.623568586823,96.15980699140655,237.27184061170092,0.40527273166297717,0.5589519946611092,0.8294107071650838,1.3791996129804533,2.046549502014899,1.0121798358703684,1
207.3399721215141,132.1510847282585,99.97102046251263,241.9385365505926,0.4132083374886718,0.5462175915105775,0.8569944047675784,1.3218939260284217,2.0740007570420165,1.007123899479929,1
211.4197635272654,128.21094026604854,103.46633758079747,244.94765435141326,0.42240183052481844,0.5234217923234782,0.8631222213050989,1.2391560701172772,2.0433676156959404,1.0258612900447361,1
204.71793056778043,119.56852172890504,106.06365341439506,246.89012200004677,0.42959861073086986,0.4842985242191358,0.8291863963992113,1.1273279571253867,1.9301421738504427,1.0884012357430493,1
187.99098050159677,107.57892701190977,106.67635313783691,244.20832569772557,0.4368252099229328,0.4405211276255505,0.7697975896787683,1.0084608617329338,1.762255410612818,1.1871461536372006,1
168.30769324445157,102.76775875203663,106.54018291280856,238.56818914306643,0.4465816808833541,0.4307689098080384,0.7054909283966585,0.9645915366612497,1.5797578776656778,1.273108167907236,1
158.00276399844415,113.34608675309245,107.98995038236069,232.4283373850022,0.46461611177591683,0.48766036029996696,0.6797913101995089,1.0495984705221852,1.4631247022431513,1.2545411075983162,1
162.8095864033793,132.43443094335376,112.22167888350899,227.36553008083078,0.4935738449166548,0.5824736533117925,0.7160697857124554,1.1801145042646037,1.450785516873106,1.1501916686275484,1
174.1725740773228,151.39404695299788,118.04423942264914,224.00969710681795,0.5269603992471822,0.6758370236124481,0.7775224748162104,1.2825195680319654,1.475485588531856,1.0506419099321944,1
182.50235414792735,163.43884368251895,122.9513841908606,218.6939499704497,0.5622075242935344,0.747340489778538,0.8345103015999638,1.3292964919273185,1.4843456651502536,0.9875820986454423,1
183.0050674399286,164.37775056439807,123.94192816882962,215.47021530626,0.5752160594106427,0.7628792236122226,0.8493288373050222,1.3262481308221066,1.4765388125206922,0.9770550697497716,1
174.06893398314892,154.2596943653013,121.96519888959102,214.01152312001366,0.5699001488868205,0.7208008807955417,0.8133624369634261,1.2647845104155069,1.4272016572590087,1.0232940200786806,1
157.40173325086036,136.79801820264822,117.8041219187257,213.94226072374647,0.550635117719171,0.6394155962448627,0.7357206225566896,1.1612328666820895,1.3361309493011924,1.1276229194738014,1
140.05611584579924,116.96716327686582,113.21553246288106,215.3314357866076,0.5257733597944199,0.5431959474453126,0.6504211302644829,1.0331370681422603,1.2370750973742772,1.2782770859159756,1
127.6594287822535,105.06406950732853,108.71069152634043,218.0759929568572,0.4984991243297793,0.4817773294656682,0.5853896481283424,0.9664557186803625,1.1743042656602163,1.4041843083527865,1
137.76430737463448,102.67412213386747,106.52964529053729,221.81419256358572,0.4802652348767055,0.4628834654231365,0.621079768532587,0.9638079790263575,1.293201596596996,1.365604651990595,1
172.97503673977212,114.78521440018308,104.80271780908039,226.1782732412979,0.4633633297627655,0.5074988536928332,0.7647730007878962,1.0952503599123053,1.6504823572884968,1.1501970468096452,1
229.54651545194085,135.32639181088726,103.82462932852003,229.54279895439143,0.4523105486273576,0.5895475372232247,1.0000161908697043,1.3034131947891663,2.2109061880260983,0.9136535534625969,1
290.7998794712417,155.5686530514715,103.80621338695309,231.25592606178841,0.44888023046474274,0.6727120714299261,1.2574807678378972,1.4986449074253987,2.8013725766803756,0.7506401438181399,1
344.8315923903587,170.4970214332797,104.55641047215973,231.46070020454422,0.45172424683655643,0.7366132621330953,1.4898062266537146,1.630670187158711,3.298043523425827,0.6520443493007736,1
382.81943495907177,176.5341658081056,104.97983492037375,232.1370667432473,0.45223210749227555,0.7604738367929811,1.6491094693743378,1.681600718290376,3.6465997041187657,0.602690143053072,1
396.09290584945387,172.8018343471731,105.16702320772308,230.77917387044963,0.45570413241343743,0.748775686510505,1.716328640953559,1.6431180523752162,3.7663223106268,0.590524350712154,1
381.7200688778076,161.119740514001,104.42325135327569,227.0226199316354,0.4599684885352889,0.7097078721165313,1.6814186577212311,1.5429488971657725,3.655508365530636,0.6105776797325517,1
342.84218935045686,145.29128423514607,102.01851821764804,219.74522600027205,0.4642581778660426,0.6611806175710329,1.560180376114439,1.424165796303561,3.360587816214224,0.6591716438833672,1
287.5496472255129,131.73239852998134,99.41456479599027,211.01517575922315,0.47112519011156956,0.624279263593313,1.3626965273512777,1.325081478758277,2.8924297744057594,0.7403840534021855,1
231.02372266103612,123.52408962796183,100.26658708710755,204.60630634470573,0.49004641586259684,0.6037159451960268,1.129113402163784,1.2319566589082074,2.3040948073791725,0.859892186228768,1
188.9629845415725,124.62973030179947,103.60967390686815,202.36558850259988,0.5119925510731634,0.6158642446277288,0.9337703407965767,1.20287735307251,1.8237967307128682,0.9757090899330728,1
173.72620258208133,132.8361754724312,107.27080203602664,204.91696542682377,0.5234842406171257,0.6482439128246179,0.8477882844898915,1.2383255550547527,1.6195106150482197,1.0183499013937631,1
177.42721103457046,141.33375206933633,110.22380120973574,211.66057239077725,0.520757361490243,0.6677377391212928,0.8382629274336288,1.2822434947639307,1.609699621018866,1.0097985978778339,1
183.46538480743735,145.64632480060715,112.72753594334993,220.11499878377282,0.512130189065791,0.6616828730680047,0.833497879840811,1.2920208321931228,1.6275117101790995,1.0113360449056081,1
182.44810709599443,145.27649299122322,116.00145215541527,226.94368772511564,0.5111464139770278,0.6401433520688561,0.8039355882723812,1.25236788240018,1.5728088201133545,1.0464430799191229,1
174.80298092198552,141.13361956469902,119.42425796371438,230.65310604105315,0.5177656612283317,0.6118869239921665,0.7578609450456433,1.1817835167758024,1.4637141892486976,1.1080620715215992,1
173.3056152226383,140.18341172401932,120.6990535743222,231.90966553084692,0.5204571930973171,0.6044742094001819,0.7472979395918556,1.1614292537737203,1.4358489987323955,1.1247880748475703,1
194.66281918386474,142.63107339353263,118.20496428323946,233.1968439475446,0.506889211201454,0.611633806783492,0.8347575202503695,1.2066419905323436,1.6468243983173083,1.0418267747025671,1
241.06470893838159,146.47121638780823,112.74708679301003,233.29930655647533,0.4832722756752689,0.6278253396880611,1.0332851498640288,1.2991130906709067,2.138101442753436,0.8929401656329471,1
294.84615440540904,149.93341496931063,105.69216866836506,232.3881068740599,0.45480885442060826,0.6451854055102972,1.2687661101572534,1.418585850383705,2.7896688857862375,0.7601074752999675,1
338.0693868652605,150.58720641775454,98.13079471786835,232.48412616619865,0.42209675273793296,0.6477311328778744,1.4541611611950698,1.534556067243737,3.44508966667629,0.676579269426914,1
359.768036155416,148.58028460507168,92.04696677144163,234.9446371508719,0.39178151877683765,0.6324055164947624,1.5312885644816296,1.6141790415973816,3.908526796420598,0.6432432066130069,1
354.2280304226572,142.50254839075194,89.30815912958019,237.00762701133928,0.3768155491692568,0.6012572261395374,1.4945849417989814,1.5956274295609456,3.9663568690145756,0.656927115138398,1
323.52329788531097,132.27082521836795,90.18734090680113,238.88300732595548,0.37753769896131895,0.5537054589985324,1.354316916497388,1.466622963804372,3.587236242164378,0.721971459377293,1
276.3698710805091,120.55426794765596,91.18868754927759,238.69754979524748,0.3820260728587218,0.5050502950326313,1.1578244993196476,1.322030957869741,3.030747327415598,0.83110651358273,1
223.71895968961346,107.70792369373282,93.03116943154274,239.1078514254036,0.3890761799621056,0.4504574946060913,0.9356403746508042,1.1577616873126595,2.4047742391783835,1.0021487015969561,1
182.2914890837305,99.76000121100154,96.67707939226241,238.79361454526992,0.4048562168480205,0.4177666199365196,0.7633851073901816,1.0318888596771767,1.8855709153572162,1.1893952185360888,1
164.2440352502553,104.8086871644148,101.11820109843073,236.76843669659618,0.4270763557391196,0.442663256246104,0.6936905845297432,1.0364967535606342,1.6242776618462236,1.2558380185213973,1
173.29638531144403,113.37589617978847,105.18927204622962,234.15044638785454,0.4492379735718745,0.4842010678552749,0.7401070037867455,1.0778275576425789,1.6474720467243278,1.1837200187924775,1
197.69914606724348,120.614938855109,107.63015080483848,231.09554707181604,0.4657387481870906,0.5219267111954619,0.8554866096394571,1.120642663353834,1.8368379546891425,1.064124127461344,1
215.93506998635527,124.6708529048111,108.44677495535777,228.6902130670996,0.474208202882467,0.5451516758534465,0.9442252341729995,1.149604061127055,1.991161748011826,0.9898154006270248,1
223.07011331998552,124.78305929507306,108.98399811287456,225.06722325199146,0.48422865194748094,0.554425728864849,0.991126606961468,1.1449667974727393,2.0468152864877664,0.9603224798945097,1
215.20093590491499,119.63052362367895,108.65199800890933,222.69129163534217,0.4879041169999022,0.537203420686851,0.9663643976582045,1.101043016382169,1.9806440732665476,0.9895823113836036,1
193.80585917085335,110.99672597715234,106.93786375518344,222.16317059291174,0.4813482967036633,0.4996180315617703,0.8723581800422723,1.037955332932973,1.812322150127665,1.0797186453923635,1
164.72854736940755,103.56306703517842,105.15229067202077,223.4233293321233,0.4706414991950539,0.4635284387926644,0.7372934055804675,0.9848864572831868,1.5665711732634562,1.2246958248521675,1
139.8933278188575,100.07104384774458,103.79094106328516,225.3050990635561,0.4606684069498439,0.44415791858983017,0.6209061774469433,0.96415971203814,1.34783755100129,1.3714370922699957,1
135.01328108212672,102.65514381386538,103.1680380439986,226.8723722771574,0.4547404208299278,0.45247970382421565,0.5951067541938887,0.995028554968599,1.3086735353496488,1.3886590550073596,1
145.40893734027216,110.207009569243,104.2490787637532,227.04146633003282,0.45916316719085265,0.48540476482407624,0.6404510140403264,1.0571509204315515,1.394822276269649,1.2960480326020454,1
160.1700184729943,118.44654019219647,105.92878226849777,226.9104294180251,0.4668308219246757,0.5219968976127962,0.7058733213973233,1.118171451192273,1.5120538067454719,1.1946138925880951,1
173.28978559304812,123.72416677740773,107.7493844835939,226.258267292604,0.47622297197321484,0.5468271646286583,0.7658937181240965,1.1482586872340435,1.6082670580771021,1.1245520592904708,1
183.3118075570067,125.26846251796862,109.11141635739948,223.75479270637183,0.4876383430167855,0.5598470584822534,0.8192530999662764,1.1480784202053247,1.6800424160617657,1.0787021768530285,1
185.48856673502812,121.60090304770823,109.76517967223542,221.6693922084129,0.4951751731652448,0.5485687574465826,0.8367802378446201,1.10782766821696,1.6898671080292194,1.0792769029662137,1
179.32801316258906,113.00738093239107,108.43037475178699,221.89806782546634,0.4886494768267778,0.5092760925763306,0.8081549105855185,1.0422114761761316,1.6538540383457787,1.1299639019075782,1
166.10588540071248,101.02472256543054,106.62081318361291,221.8278382693735,0.48064667633887964,0.45541949718119956,0.7488054100721305,0.9475140879994483,1.5579123854050865,1.2295433082479825,1
148.3607727869859,90.4190030922717,106.57507855403031,220.67284300671142,0.48295511627948257,0.40974232198350635,0.6723109684252074,0.848406628632528,1.3920775363235742,1.3705009997422029,1
131.81385847282826,81.85695244495871,107.64550825118172,218.49065356758882,0.4926778628445185,0.374647387008876,0.6032928929477178,0.7604307302256627,1.2245179628419955,1.5263486875811798,1
119.48385160255656,76.57534471971185,110.41582600423338,219.71634259718022,0.502538066577349,0.34851911248177947,0.5438095782506894,0.6935178360824464,1.0821261401239304,1.683839242402919,1
112.40010342985373,75.16203526113388,116.41932292686718,223.00683187112676,0.5220437506333647,0.3370391598790534,0.5040208969687913,0.6456147774399058,0.9654763539594001,1.8096730884328704,1
107.27788399679403,76.98764654297548,120.87465086547343,226.1625401125583,0.5344592026836787,0.340408480134065,0.4743397555731517,0.6369213560637981,0.887513496243213,1.88335382076862,1
105.26360697196849,80.9859950032778,122.33352679337641,227.79364161184247,0.5370366175620969,0.355523509919899,0.4621007251437525,0.662009811423688,0.8604640913341823,1.8798814316486592,1
105.0067575207781,85.00477933093488,122.25476540659086,228.54171901726454,0.534934129017186,0.37194425462649744,0.45946428499929876,0.6953085145452514,0.8589175004471203,1.8461851855743934,1
106.88051469608403,88.67236260669586,121.60564966954996,226.48125741351308,0.5369347161805996,0.391521857567209,0.4719177026686137,0.7291796297923105,0.8789107659596419,1.780014244147942,1
110.77601854241048,91.86337096845544,119.77983837282369,224.66561694541883,0.5331471722347416,0.408889318345375,0.4930706355896143,0.766935172199213,0.9248302556362771,1.6997951688942128,1
111.93911770368359,94.96354920711084,117.97577143429977,222.02533149313263,0.5313617623759694,0.4277149304022011,0.5041727308811425,0.8049411167444297,0.948831411253132,1.643290093858592,1
109.87119480845806,96.56359499769505,116.69180073290286,217.69260516220507,0.5360393415566622,0.44357774544406087,0.5047079790633764,0.8275096826958778,0.9415502556168743,1.6198064590232217,1
106.67645225980652,96.7181498951194,115.74965764950767,213.5536169141073,0.5420168448660037,0.4528986738446115,0.4995300655699618,0.8355804402288941,0.9216135444894792,1.6190364497125853,1
103.696227319403,95.9053095880232,113.25021663683617,209.7749219156906,0.5398653738140915,0.45718195822553054,0.4943213725093361,0.8468443808418172,0.9156382247985422,1.6183499564051131,1
102.8075342694447,95.39844948582238,109.7688831050701,207.7717347587104,0.5283148029376901,0.45915027660817564,0.4948100105571973,0.8690846329784332,0.9365817648981447,1.6020738216251873,1
104.24458021891137,99.05153258990076,108.53791836265373,208.60532669524014,0.5203027174911076,0.4748274368593143,0.49972156449871696,0.9125984179919827,0.9604438871823837,1.5600064392581288,1
115.6211563375904,108.05915894363504,108.87759430453131,210.89468514430587,0.5162652355607312,0.5123844580042165,0.5482412051231921,0.9924829771807127,1.0619370962054626,1.429595085498689,1
133.0515636029511,117.68086327089269,109.21098598876037,213.5227034090056,0.5114724769082998,0.5511398150737788,0.623126072678506,1.0775551763904412,1.2182983460715602,1.2871637443215498,1
147.00434128935717,123.17391958034285,108.37135341492912,215.11081897679298,0.5037931329089527,0.5726068087427595,0.6833888782935488,1.1365911350090656,1.3564870849818695,1.197291637567129,1
151.96440041883608,122.66343574829864,105.25936056595522,210.67784396026434,0.49962235509590674,0.5822322530101173,0.7213117315150513,1.165344678979292,1.443713885413693,1.150419451049181,1
146.19739563248424,114.92564898888385,97.53132163917009,197.13542435660503,0.49474274832889664,0.5829781702805017,0.7416089528791272,1.178346064191218,1.4989789246716114,1.1284593683527466,1
